2.61E+12,舞鶴赤十字病院,マイヅルセキジュウジビョウイン,,,1,26,202,京都府舞鶴市字倉谷４２７,35.444453,135.337308,https://maizuru.jrc.or.jp/,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,01月01日，01月02日，01月03日，06月01日，12月29日，12月30日，12月31日,198,0,,0,0,0,0,198
2.61E+12,医療法人　　福知会　　もみじヶ丘病院,イリョウホウジン　フクチカイ　　モミジガオカビョウイン,,,1,26,201,京都府福知山市荒木３３７４,35.271301,135.124473,http://www.fukuchikai.or.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月29日，12月30日，12月31日,,,,,380,,,
2.61E+12,市立福知山市民病院大江分院,シリツフクチヤマシミンビョウインオオエブンイン,,,1,26,201,京都府福知山市大江町河守１８０番地,35.392871,135.148187,http://www.fukuchiyama-hosp.jp/ooebunin/ooebranch.htm,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月29日，12月30日，12月31日,,52,,,,,,
2.61E+12,医療法人　福冨士会　京都ルネス病院,イリョウホウジンフクフジカイ　　キョウトルネスビョウイン,京都ルネス病院,イリョウホウジン　フクフジカイ　キョウトルネスビョウイン,1,26,201,京都府福知山市末広町４丁目１３番地,35.299964,135.118361,http://www.renaiss.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,01月01日，01月02日，01月03日，12月29日，12月30日，12月31日,171,0,0,0,0,0,0,171
2.61E+12,市立福知山市民病院,シリツフクチヤマシミンビョウイン,,,1,26,201,京都府福知山市厚中町２３１番地,35.303797,135.111417,https://www.city.fukuchiyama.lg.jp/site/hosp/,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月29日，12月30日，12月31日,344,,,,,5,4,353
2.61E+12,医療法人　静寿会　渡辺病院,イリョウホウジン　セイジュカイ　ワタナベビョウイン,渡辺病院,ワタナベビョウイン,1,26,201,京都府福知山市字牧１６１６番地１,35.332516,135.096306,http://www.seijukai-watanabehp.jp/,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,01月01日，01月02日，01月03日，12月30日，12月31日,,96,,0,,,,96
2.61E+12,亀岡市立病院,カメオカシリツビョウイン,,,1,26,206,京都府亀岡市篠町篠野田１番地１,35.007254,135.604862,http://www.city.kameoka.kyoto.jp/hospital/,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月29日，12月30日，12月31日,100,,,,,,,100
2.61E+12,医療法人　睦会　ムツミ医院,イリョウホウジン　ムツミカイ　ムツミイイン,,,1,26,206,京都府亀岡市下矢田町君塚８,35.002004,135.577725,https://www.mutsumi-hospital.com/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月30日，12月31日,0,0,,0,0,0,0,
2.61E+12,京都中部総合医療センター,キョウトチュウブソウゴウイリョウセンター,,,1,26,213,京都府南丹市八木町八木上野２５番地,35.071107,135.530587,http://www.kyoto-chubumedc.or.jp/,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,01月01日，01月02日，01月03日，12月29日，12月30日，12月31日,450,,,,,10,4,464
2.61E+12,医療法人社団　菫会　園部病院,イリョウホウジンシャダンスミレカイ　ソノベビョウイン,,,1,26,213,京都府南丹市園部町美園町５号８番地７,35.108796,135.474035,http://www.myclinic.ne.jp./sonobetani/pc/index.html,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,60,,,,,,,60
2.61E+12,医療法人　亀岡病院,イリョウホウジン　カメオカビョウイン,,,1,26,206,京都府亀岡市古世町三丁目２１番１号,35.010003,135.581169,https://kameokahp.com/,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，04月17日，08月14日，12月29日、12月30日，12月31日,108,,,,,,,108
2.61E+12,医療法人清仁会　亀岡シミズ病院,イリョウホウジンセイジンカイ　カメオカシミズビョウイン,,,1,26,206,京都府亀岡市篠町広田１丁目３２の１５号,35.00334,135.595468,http://www.shimizu-hospital.or.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月30日，12月31日,132,45,45,,,,,177
2.61E+12,重症心身障害児施設　花ノ木医療福祉センター,ジュウショウシンシンショウガイジシセツ　ハナノキイリョウフクシセンター,,,1,26,206,京都府亀岡市大井町小金岐北浦３７番地１,35.04136,135.542115,https://kyoto-hananoki.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月29日，12月30日，12月31日,152,,,,,,,
2.61E+12,国保京丹波町病院,コクホキョウタンバチョウビョウイン,,,1,26,407,京都府船井郡京丹波町和田大下２８番地,35.180954,135.373262,http://www.kyotamba-hospital.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月29日，12月30日，12月31日,47,0,,0,0,0,0,47
2.61E+12,一般財団法人長岡記念財団　長岡病院,イッパンザイダンホウジンナガオカキネンザイダンナガオカビョウイン,,,1,26,209,京都府長岡京市友岡４丁目１８番１号,34.91396,135.689942,http://www.nagaoka.or.jp/healthcare/,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,01月01日，01月02日，01月03日，12月30日，12月31日,,,,,388,,,388
2.61E+12,社会福祉法人恩賜財団京都府済生会　京都済生会病院,シャカイフクシホウジンオンシザイダンキョウトフサイセイカイ　キョウトサイセイカイビョウイン,,,1,26,209,京都府長岡京市下海印寺下内田１０１番地,34.916071,135.686609,https://www.kyoto.saiseikai.or.jp/,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月29日，12月30日，12月31日,288,,,,,,,288
2.61E+12,医療法人総心会　　長岡京病院,イリョウホウジンソウシンカイ　　ナガオカキョウビョウイン,,,1,26,209,京都府長岡京市天神１丁目２０番１０号,34.922876,135.690331,http://nagaokakyo-hospital.or.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月30日，12月31日,97,,,,,,,
2.61E+12,医療法人　真生会　向日回生病院,イリョウホウジンシンセイカイ　ムコウカイセイビョウイン,,,1,26,208,京都府向日市物集女町中海道９２番地の１２,34.962205,135.691245,http://shinseikai.jpn.com/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月30日，12月31日,110,48,48,,,,,158
2.61E+12,医療法人社団　千春会　千春会病院,イリョウホウジンシャダン　センシュンカイ　センシュンカイビョウイン,,,1,26,209,京都府長岡京市開田２丁目１４番２６号,34.923876,135.698274,http://www.senshunkai.or.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,01月02日，01月03日，12月30日，12月31日,60,,,,,,,60
